bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,ary,ary_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lmo,lmo_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
178900,8602,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,85,,,,,,,46,29,,,,,,,897,27,,,,,,,,,,,5938,16,,,,,,,,,,,,,,,,,405,42,,,,,,,,,,,,,,,,,,,,,,,335,7,,,,,,,,,,,19,44,,,,,,,,,,,,,,,,,132,51,204,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,52,,,,,,,,,,,,,,,,,,,,,,,,,141,30,,,,,,,,,,,,,366,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,8241,25,,,,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,32,,,,,,,36,32,,,,,45,22,814,30,,,,,,,8,17,,,4114,27,,,295,37,,,,,,,45,36,,,,,303,48,,,,,,,,,,,,,,,6,8,,,,,,,19,50,,,,,,,,,,,51,24,,,,,,,,,,,,,,,,,305,25,515,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,32,,,,,,,,,,,,,,,,,,,,,,,,,115,31,,,,,,,,,,,,,1214,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,41,,,,,,,,,,,,,,,,,,,,,,,,,,,48,19,,,,,,,,,,,,,,,,,,,,,7,4,,,,,,,,,,,87,63
2392,8211,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,30,,,,,,,79,20,,,,,,,793,31,,,,,,,17,14,,,4293,26,,,206,44,,,3,18,251,8,64,30,,,,,693,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,31,,,,,,,,,,,,,,,,,448,17,306,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,26,,,46,18,,,,,,,,,,,,,,,,,,,,,337,16,,,,,98,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,17,,,,,,,29,14,,,,,80,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,40
18011,7980,27,4,7,,,,,,,,,38,22,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,61,3,,,,,,,,,13,40,,,,,15,2,66,25,,,,,,,263,74,,,,,,,,,,,3471,29,4,38,791,23,7,16,8,8,,,20,65,,,,,227,64,,,,,,,,,,,,,,,,,,,,,,,47,34,98,4,,,23,14,,,,,37,30,,,,,,,31,15,,,,,,,,,136,48,660,15,,,,,,,,,4,4,,,53,16,,,,,,,,,7,3,,,8,6,,,,,,,,,4,2,,,,,,,30,4,,,,,48,8,,,,,,,,,,,,,62,58,3,18,24,28,,,,,,,,,,,,,,,,,,,,,169,26,,,,,464,13,,,,,,,610,19,,,,,,,,,,,,,,,,,8,8,11,4,16,21,,,,,,,,,,,,,31,44,,,,,7,7,,,,,,,,,,,,,,,44,25,,,,,39,21,,,3,2,,,,,117,11,,,,,,,,,,,6,8,,,,,,,,,,,187,37
6819,7941,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,19,3971,2,,,,,,,,,,,1976,54,5,29,118,63,,,,,,,49,34,,,,,410,40,,,,,,,,,,,,,,,,,,,,,,,38,38,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,178,42,99,54,,,,,,,,,,,,,12,60,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,86,50,,,12,33,,,,,,,,,,,,,,,,,,,,,463,12,,,,,29,53,,,,,,,173,47,,,,,,,,,,,,,,,,,,,,,45,12,,,,,,,,,,,,,69,29,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,54
2386,7731,29,,,,,,,,,,,68,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,29,,,,,,,49,28,,,,,16,38,239,78,,,,,,,,,,,3213,31,2,51,1549,11,,,,,,,54,33,,,,,456,36,,,,,,,,,,,,,,,,,,,,,,,57,29,,,,,,,,,,,44,27,11,9,,,,,,,,,,,,,,,129,52,,,,,,,,,,,,,,,22,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,124,6,,,,,,,,,,,,,,,,,,,,,74,39,,,,,114,33,,,,,,,89,64,,,,,,,,,,,,,,,,,,,,,18,19,,,,,,,,,,,,,116,17,,,,,,,,,,,,,20,15,,,,,,,,,,,,,17,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1226,14
2719,7549,30,,,,,,,,,,,139,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,68,,,,,,,11,61,,,,,12,48,523,47,,,,,,,,,,,4721,23,7,18,204,45,4,19,,,,,31,50,,,,,509,32,,,,,,,,,,,,,,,,,,,,,,,109,17,,,,,,,,,,,40,28,,,,,,,,,,,,,,,,,291,28,,,,,,,,,,,,,,,37,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,44,,,,,,,,,,,,,,,,,,,,,,,,,35,55,,,,,,,,,,,,,304,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,34,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,24
2398,7473,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,25,347,63,,,,,,,,,,,5757,18,3,43,181,48,,,,,,,47,35,,,,,426,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,77,130,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,42,,,,,,,,,,,,,,,,,,,,,,,,,83,36,,,,,,,,,,,,,197,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,28,,,,,,,,,,,,,,,,,,,,,18,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50381,7151,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,35,717,34,,,,,,,,,,,4955,21,,,399,33,,,,,33,16,69,28,,,,,266,57,,,,,,,,,,,,,,,,,,,,,,,92,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,26,63,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,6897,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,20,15,,,,,,,,,,,,,,,19,28,,,,,,,112,17,,,5,8,22,29,860,28,,,,,,,15,15,,,2099,48,16,6,382,35,,,,,,,133,18,,,,,490,33,,,,,,,,,,,,,,,,,,,,,,,19,48,,,,,,,,,,,89,17,,,,,,,,,,,,,,,,,375,23,203,36,,,,,,,,,,,,,65,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,20,15,3,43,20,,,,,,,,,,,,,,,,,,,,,220,21,,,,,114,32,,,,,,,582,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,31,,,,,,,,,,,,,,,,,,,,,10,36,,,,,1,61,,,,,,,,,9,28,,,,,,,,,,,,,,,,,,,,,,,638,18
2952,6356,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,17,,,,,,,,,,,,,78,12,668,38,,,,,,,,,,,3131,32,2,52,535,30,,,3,19,,,121,20,,,,,939,18,,,,,,,,,,,,,,,,,,,,,,,8,59,,,,,,,,,,,,,,,,,,,9,21,,,,,,,5,9,221,34,22,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,29,,,57,13,,,,,,,,,,,,,,,,,,,,,,,,,,,64,40,,,,,,,117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,10,,,,,,,,,,,,,,,,,,,,,11,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39856,6311,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,9,,,,,,,,,,,,,,,49,10,,,,,,,67,24,,,,,19,33,436,53,,,,,,,,,,,1550,62,,,1449,13,,,,,,,32,49,,,,,401,43,,,,,,,,,,,,,,,,,,,,,,,104,18,,,,,,,,,,,64,22,,,,,,,,,,,,,,,,,612,14,,,,,,,,,,,,,,,18,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,49,,,,,,,,,,,,,,,,,,,,,144,29,,,,,426,14,,,,,,,583,21,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,37,,,,,65,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,38
34848,5911,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,78,426,55,,,,,,,,,,,4508,25,4,40,141,56,,,,,,,15,89,,,,,187,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,40,84,60,,,,,,,,,,,,,27,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,18,,,,,,,,,,,,,,,,,,,,,,,151,45
1258,5906,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,37,,,,,,,1145,24,,,,,,,,,,,4701,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,5833,38,,,,,,,,,,,51,21,,,,,,,,,,,,,,,22,4,,,,,,,,,,,12,16,,,,,,,,,3,7,,,,,72,5,,,,,,,57,26,,,,,,,254,76,,,,,,,27,11,,,2589,40,4,34,558,28,,,,,10,21,32,47,,,,,232,62,,,,,,,,,,,,,,,,,,,,,,,43,35,,,,,,,,,,,37,29,,,,,,,,,,,,,,,,,457,16,153,43,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,43,,,,,,,,,,,7,4,,,,,,,,,,,,,79,38,,,,,172,22,,,,,25,15,419,26,,,,,,,,,,,,,,,,,,,5,5,25,15,,,,,,,,,,,,,19,55,,,,,,,,,,,,,,,,,,,,,81,16,,,,,30,25,,,,,,,,,89,14,,,,,,,,,,,,,,,,,,,,,,,158,42
2785,5686,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,2,,,,,,,,,,,,,14,41,216,86,,,,,,,,,,,692,122,8,13,2147,7,,,11,3,,,13,97,,,,,627,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,47,,,,,,,,,,,,,,,,,633,13,33,82,,,,,,,,,,,,,,,,,,,,,16,2,,,,,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980,4,,,,,,,,,,,,,,,,,,,,,3,1,,,60,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,75,70
2921,5577,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,82,,,,,,,,,,,,,,,422,56,,,,,,,,,,,3706,28,,,,,,,,,,,,,,,,,139,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,13,,,,,,,,,,,,,51,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,5414,41,,,,,,,,,,,17,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,43,,,,,,,19,46,,,,,58,13,491,49,,,,,,,,,,,2838,37,1,55,233,40,,,2,21,78,13,25,57,,,,,398,44,,,,,,,,,,,,,,,,,,,,,,,103,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,68,,,,,,,,,,,,,,,23,35,,,,,,,,,,,,,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,9,,,9,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,55,,,,,,,,,,,,,,,,,,,,,24,16,,,,,,,,,,,,,47,36,,,,,,,,,,,,,,,,,,,,,38,27,,,,,12,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,64
28,5223,42,,,,,,,,,,,218,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,108,,,,,,,,,,,2083,49,,,720,25,,,,,,,43,38,,,,,157,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,14,,,,,,,,,183,39,1384,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,47,,,,,,,,,,,,,,,,,,,,,103,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,4820,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,54,,,,,,,,,,,,,,,,,,,,,,,,,,,3003,35,,,1248,14,,,,,,,,,,,,,291,54,,,,,,,,,,,,,,,,,,,,,,,26,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9209,4597,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,23,,,,,,,,,,,,,48,18,441,52,,,,,,,,,,,2290,45,,,132,59,,,,,11,20,91,26,,,,,409,41,,,,,,,,,,,,,,,,,,,,,,,34,39,,,,,,,,,,,27,35,,,,,,,,,,,,,,,,,123,53,100,53,,,,,,,,,,,,,13,55,,,,,,,,,,,,,,,,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,25,3,17,52,15,,,,,,,,,,,,,,,,,,,,,150,28,,,,,,,,,,,,,275,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,25,,,,,,,,,,,,,26,13,,,,,,,5,44,,,,,,,,,,,,,,,13,24,,,,,,,,,,,,,,,,,,,,,,,,
36218,4555,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,46,,,,,,,24,38,,,,,6,69,752,32,,,,,,,,,,,2043,50,,,56,92,,,,,,,34,45,,,,,192,70,,,,,,,,,,,,,,,,,,,,,,,25,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,90,917,14,,,,,,,,,,,,,19,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46,,,28,26,,,,,,,,,,,,,,,,,,,,,50,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,63,,,,,,,,,,,,,,,,,,,,,7,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,34
13713,4441,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,64,,,,,,,,,,,,,47,20,656,40,,,,,,,,,,,1162,80,,,230,41,,,10,5,,,58,31,,,,,755,22,,,,,,,,,,,,,,,,,,,,,,,33,41,,,,,,,,,,,25,37,,,,,,,,,,,,,4,3,,,278,30,173,39,,,,,,,,,,,,,12,61,,,,,,,,,,,,,,,,,,,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,40,,,,,,,,,,,,,,,,,,,,,,,,,90,33,,,,,214,19,,,,,,,242,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,,,,,,,,,,,,,,,,,,,,,73,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,35
1111,4427,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31,,,,,,,,,,,,,,,684,37,,,,,,,100,7,,,2478,43,,,542,29,,,,,,,,,,,,,252,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,4350,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,25,,,,,,,,,,,,,,,544,45,,,,,,,,,,,390,170,,,570,27,,,,,,,,,,,,,39,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,88,600,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,27,,,,,,,474,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,11
188834,4225,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,33,,,,,,,,,,,2859,36,,,,,,,,,,,,,,,,,345,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,4050,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,53,,,,,,,33,33,,,,,10,50,168,99,,,,,,,,,,,2604,39,8,12,66,85,,,,,,,21,62,,,,,299,50,,,,,,,,,,,,,,,,,,,,,,,20,47,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,83,69,312,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,68,,,17,30,,,,,,,,,,,,,,,,,,,,,16,95,,,,,39,47,,,,,,,152,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,61,,,,,,,,,,,,,,,,,,,,,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,59
1269,3901,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403,22,,,,,,,,,,,1421,64,,,,,,,,,,,555,5,,,,,62,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73664,3804,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861,105,,,322,36,,,,,,,,,,,,,2621,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,3636,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,107,,,,,,,,,5,2,1189,76,,,,,,,,,,,,,,,,,293,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,2,,,,,6,54,,,,,,,,,,,,,,,,,1411,4,52,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,48,5,,,,,42,11,,,,,8,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
