bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
6819,7652,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,15,4156,2,,,,,,,,,1399,65,8,11,104,61,,,,,,,23,49,,,429,35,,,,,,,,,,,,,,,,,,,,,28,34,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,185,40,144,47,,,,,,,,,,,,,8,80,,,,,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,103,38,,,13,31,,,,,,,,,,,,,,,,,,,,,500,9,,,,,46,42,,,,,,,159,45,,,,,,,,,,,,,,,,,,,,,30,12,,,,,,,,,,,,,95,20,,,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,40
2392,7158,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,21,,,,,,,102,13,,,,,,,686,32,,,,,15,14,,,3365,25,,,211,46,,,5,9,178,8,51,32,,,633,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,22,,,,,,,,,,,,,,,,,397,22,262,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,16,,,55,13,,,,,,,,,,,,,,,,,,,,,477,10,,,,,109,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,20,,,,,,,16,12,,,,,60,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,52
2952,7143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,6,,,,,,,,,,,,,90,11,749,29,,,,,,,,,3282,26,4,25,821,22,,,1,17,,,153,15,,,812,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,,,,,,,4,11,352,26,24,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,22,,,113,9,,,,,,,,,,,,,,,,,,,,,,,,,,,149,26,,,,,,,148,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,7105,29,,,,,,,,,,,,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,24,,,,,,,27,30,,,,,42,21,785,27,,,,,,,,,3151,27,,,183,48,,,,,,,43,35,,,257,52,,,,,,,,,,,,,6,5,,,,,,,14,46,,,,,,,,,,,44,26,,,,,,,,,,,,,,,,,378,25,712,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,34,,,,,,,,,,,,,,,,,,,,,,,,,75,36,,,,,,,,,,,,,1069,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,25,,,,,,,,,,,,,,,,,,,,,,,,,26,24,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,61,50
822,7099,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,11,,,,,,,,,,,,,,,12,28,,,,,,,60,21,,,6,5,25,28,656,35,,,,,14,15,,,2697,30,1,46,467,32,,,,,,,112,22,,,454,33,,,,,,,,,,,,,,,,,,,,,39,28,,,,,,,,,,,54,21,,,,,,,,,,,,,,,,,319,27,385,22,,,,,,,,,,,,,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,23,6,9,37,22,,,,,,,,,,,,,,,,,,,,,284,20,,,,,165,23,,,,,,,584,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,16,,,,,,,,,,,,,,,,,,,,,,,,,1,50,,,,,,,,,16,18,,,,,,,,,,,,,,,,,,,,,,,286,24
39856,6526,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,6,,,,,,,,,,,,,,,36,12,,,,,,,59,22,,,,,21,31,469,47,,,,,,,,,1597,58,,,1227,16,,,,,,,,,,,627,27,,,,,,,,,,,,,,,,,,,,,97,20,,,,,,,,,,,70,19,,,,,,,,,,,,,,,,,945,8,,,,,,,,,,,,,,,21,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,36,,,,,,,,,,,,,,,,,,,,,252,23,,,,,,,,,,,,,705,16,,,,,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,30
2386,5989,32,,,,,,,,,,,17,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,,,,,,,35,27,,,,,17,37,186,86,,,,,,,,,2232,42,4,23,1767,7,,,,,,,47,33,,,472,31,,,,,,,,,,,,,,,,,,,,,47,25,,,,,,,,,,,23,31,,,,,,,,,,,,,,,,,208,33,,,,,,,,,,,,,,,42,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,76,12,,,,,,,,,,,,,,,,,,,,,88,34,,,,,132,27,,,,,,,9,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,24,,,,,,,,,,,,,26,11,,,,,,,,,,,9,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,442,15
2921,5868,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,43,,,,,,,,,,,,,,,382,54,,,,,,,,,3719,23,,,,,,,,,,,,,,,147,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269,11,,,,,,,,,,,,,30,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,5744,34,,,,,,,,,,,91,8,,,9,2,,,,,,,,,,,,,,,21,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,65,,,,,,,,,2203,44,,,1083,20,,,,,192,7,29,42,,,190,61,,,,,,,,,,,,,,,25,3,,,,,121,16,225,3,,,,,,,,,,,,,,,,,269,5,,,,,,,,,196,35,120,51,,,,,,,,,,,,,26,27,,,,,,,,,,,,,,,,,,,37,7,,,,,,,,,6,7,,,14,3,,,,,,,,,,,,,,,127,35,9,5,31,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,55,,,,,97,3,,,48,2,,,142,5,,,,,,,,,,,62,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,46
18011,5683,35,,,,,,,,,,,37,14,,,,,,,,,,,,,,,,,5,5,,,,,,,31,3,,,,,,,,,5,60,,,,,,,51,24,,,,,,,189,85,,,,,,,,,2501,34,6,14,574,27,8,20,2,16,,,14,61,,,199,59,,,,,,,,,,,,,,,,,,,,,32,31,87,4,,,12,15,,,,,15,37,,,,,,,12,18,,,,,,,,,75,74,712,16,,,,,,,,,6,3,,,34,21,,,,,,,,,5,3,,,,,,,,,,,2,2,,,,,,,7,4,,,,,8,10,,,,,,,,,,,,,59,57,4,13,6,42,,,,,,,,,,,,,,,,,,,,,95,33,,,,,280,18,,,,,,,419,24,,,,,,,,,,,,,,,,,6,8,11,4,15,16,,,,,,,,,,,,,20,52,,,,,4,7,,,,,,,,,,,,,34,14,,,,,23,27,,,8,2,,,,,68,11,,,,,,,,,,,2,12,,,,,,,,,,,,
2785,5511,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,2,,,,,,,,,,,,,26,27,205,83,,,,,,,,,678,113,2,41,2298,5,,,8,6,,,10,83,,,670,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681,11,29,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709,9,,,,,,,,,,,,,,,,,,,,,3,1,,,45,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,30,79
2407,5139,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,172,,,,,,,,,5007,18,,,61,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,4674,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,45,,,,,,,613,37,,,,,,,,,4027,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,4604,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,27,,,,,,,,,,,,,,,598,40,,,,,68,8,,,2569,32,,,539,28,,,,,,,,,,,153,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,4492,40,,,,,,,,,,,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,34,,,,,,,17,42,,,,,79,13,257,70,,,,,,,,,2276,39,,,221,45,,,4,10,103,11,20,53,,,366,45,,,,,,,,,,,,,,,,,,,,,121,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,75,,,,,,,,,,,,,,,18,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,12,,,10,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,49,,,,,,,,,,,,,,,,,,,,,6,30,,,,,,,,,,,,,31,46,,,,,,,,,,,,,,,,,,,,,,,,,9,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,49
13713,4227,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,32,,,,,,,,,,,,,37,24,673,33,,,,,,,,,1122,79,,,318,38,,,4,13,,,61,30,,,712,21,,,,,,,,,,,,,,,,,,,,,24,36,,,,,,,,,,,11,42,,,,,,,,,,,,,8,4,,,204,34,219,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,53,,,,,,,,,,,,,,,,,,,,,,,,,98,32,,,,,362,13,,,,,,,93,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,44,,,,,,,,,,,,,,,,,,,41,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,33
36218,4151,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,61,,,,,,,20,36,,,,,14,40,830,25,,,,,,,,,1903,51,,,50,94,,,,,,,23,50,,,270,49,,,,,,,,,,,,,,,,,,,,,17,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,79,696,18,,,,,,,,,,,,,16,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,62,,,35,23,,,,,,,,,,,,,,,,,,,,,31,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,45
483,3954,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,73,,,,,,,27,28,,,,,17,36,155,103,,,,,,,,,2365,36,2,36,66,78,,,,,,,14,57,,,244,54,,,,,,,,,,,,,,,,,,,,,17,39,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,120,57,532,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,45,,,4,46,,,,,,,,,,,,,,,,,,,,,11,97,,,,,43,44,,,,,,,127,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,49,,,,,,,,,,,,,,,,,,,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,48
2281,3824,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,38,,,,,,,,,,,,,,,,,,,,,,,,,2427,35,,,867,21,,,,,,,,,,,262,50,,,,,,,,,,,,,,,,,,,,,34,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,3794,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,110,,,,,,,7,2,1121,80,,,,,,,,,,,,,,,251,53,,,,,,,,,,,,,,,,,,,,,,,,,,,286,3,,,,,19,33,,,,,,,,,,,,,,,,,1775,3,36,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,98,3,,,,,47,9,,,,,4,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3774,46,,,,,,,,,,,165,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,106,,,,,,,,,1469,63,,,475,30,,,,,,,6,109,,,186,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,11,,,,,,,,,95,68,900,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,43,,,,,,,,,,,,,,,,,,,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5894,3762,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,26,,,,,,,,,,,,,,,356,58,,,,,,,,,1460,64,,,288,39,,,,,,,25,48,,,157,72,,,,,,,,,,,,,,,,,,,,,41,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,42,289,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,20,,,,,14,12,413,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,28,,,,,,,,,,,,,,,,,,,18,26,,,,,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,35
1269,3705,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397,17,,,,,,,,,1481,62,,,,,,,,,,,384,6,,,66,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,3649,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,38,,,,,,,,,333,193,,,455,33,,,,,,,,,,,35,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,98,1118,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,30,,,,,,,400,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,18
30549,3617,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,38,,,,,4,83,379,55,,,,,,,,,2255,41,,,163,50,,,,,,,,,,,179,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,53,,,,,,,,,,,,,,,,,133,54,197,39,,,,,,,,,,,,,14,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,64,,,20,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,3582,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,44,,,,,,,89,17,,,,,,,98,130,,,,,,,,,1500,61,,,211,47,,,,,,,,,,,370,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,27,,,,,,,,,,,,,,,,,659,13,,,,,,,,,,,,,,,93,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,72,,,,,,,,,,,,,190,39,,,,,,,,,,,,,,,,,,,,,55,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,25
6472,3569,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,61,,,,,,,,,1860,53,,,400,35,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,30,,,,,,,,,,,,,507,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,31
9209,3518,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,,,,,,,,,,,,,56,16,277,66,,,,,,,,,2008,50,,,72,75,,,,,16,22,73,28,,,5,394,,,,,,,,,,,,,,,,,,,,,15,43,,,,,,,,,,,23,32,,,,,,,,,,,,,,,,,209,32,153,45,,,,,,,,,,,,,24,30,,,,,,,,,,,,,,,,,,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,41,2,15,50,17,,,,,,,,,,,,,,,,,,,,,187,25,,,,,,,,,,,,,165,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,33,,,,,,,,,,,,,6,17,,,,,,,,,,,,,,,,,,,,,20,17,,,,,,,,,,,,,,,,,,,,,,,,
2399,3515,54,,,,,,,,,,,17,16,,,,,,,10,6,,,,,,,,,,,8,21,,,,,,,,,5,7,,,,,36,11,,,,,,,27,29,,,,,,,167,94,,,,,19,11,,,1523,59,13,5,360,36,,,,,11,23,14,59,,,173,66,,,,,,,,,,,,,,,,,,,,,40,27,,,,,,,,,,,27,29,,,,,,,,,,,,,,,,,147,48,148,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,46,,,,,,,,,,,2,7,,,,,,,,,,,,,51,44,,,,,85,36,,,,,7,15,386,28,,,,,,,,,,,,,,,,,,,3,5,20,15,,,,,,,,,,,,,13,64,,,,,,,,,,,,,,,,,,,6,33,,,,,,,,,,,,,,,12,21,,,,,,,,,,,,,,,,,,,,,,,100,36
188834,3349,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,36,,,,,,,,,2510,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178900,3069,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,23,,,,,,,284,64,,,,,,,,,2169,45,,,,,,,,,,,,,,,119,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,43,,,,,,,,,,,,,,,,,103,65,109,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,42,,,,,,,,,,,,,149,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21488,3060,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,205,,,,,,,,,1363,67,,,1332,13,,,,,,,,,,,87,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,82,,,,,,,,,,,,,,,,,,,,,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,82,,,,,27,52,,,,,,,95,61,,,,,,,,,,,,,,,,,,,,,4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
